invoice_id,client_id,invoice_amount,invoice_issue_date,invoice_due_date,paid_date,payment_status,delay_days,payment_time,invoice_age,days_until_due,rolling_delay_mean,rolling_delay_std,client_avg_delay,client_max_delay,client_total_invoices,client_avg_invoice_value,client_late_payment_ratio,client_payment_frequency,client_name,industry
INV00766,C037,71100.0,2024-06-11,2024-07-26,2024-08-07,overdue,12.0,57.0,639,-594,4.6,9.39680796866681,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00814,C037,93200.0,2024-06-19,2024-08-03,2024-08-05,overdue,2.0,47.0,631,-586,1.6,6.348228099241555,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00900,C037,300500.0,2024-06-20,2024-07-05,2024-06-30,paid,-5.0,10.0,630,-615,1.4,6.5802735505448435,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00337,C037,39400.0,2024-07-04,2024-08-03,2024-07-31,paid,-3.0,27.0,616,-586,1.4,6.5802735505448435,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00061,C037,269500.0,2024-07-09,2024-07-24,2024-07-19,paid,-5.0,10.0,611,-596,0.2,7.190271204899023,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00529,C037,137800.0,2024-07-27,2024-09-25,2024-09-21,paid,-4.0,56.0,593,-533,-3.0,2.9154759474226575,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00780,C037,477700.0,2024-08-06,2024-09-05,2024-09-01,paid,-4.0,26.0,583,-553,-4.2,0.8366600265340994,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV01017,C037,45200.0,2024-09-18,2024-10-03,2024-10-03,paid,0.0,15.0,540,-525,-3.2,1.9235384061671459,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00238,C037,32800.0,2024-11-01,2024-12-31,2024-12-28,paid,-3.0,57.0,496,-436,-3.2,1.9235384061671459,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00732,C037,252700.0,2025-01-28,2025-03-29,2025-03-26,paid,-3.0,57.0,408,-348,-2.8,1.643167672515512,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00714,C037,88400.0,2025-03-18,2025-05-17,2025-07-01,overdue,45.0,105.0,359,-299,7.0,21.295539439046856,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00228,C037,411000.0,2025-05-11,2025-05-26,2025-06-09,overdue,14.0,29.0,305,-290,10.6,20.476816158768436,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00474,C037,384900.0,2025-06-13,2025-07-28,2025-08-08,overdue,11.0,56.0,272,-227,12.8,19.626512680555354,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00637,C037,148000.0,2025-07-18,2025-09-16,2025-09-26,overdue,10.0,70.0,237,-177,15.4,17.784824992110554,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00512,C037,26600.0,2025-07-25,2025-09-08,2025-09-07,paid,-1.0,44.0,230,-185,15.8,17.282939564784694,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00184,C037,48800.0,2025-09-03,2025-10-18,2025-10-17,paid,-1.0,44.0,190,-145,6.6,7.092249290598865,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV00485,C037,36100.0,2025-10-18,2025-12-02,2025-11-28,paid,-4.0,41.0,145,-100,3.0,6.964194138592065,4.79,50.0,24,160720.83,0.38,27.57,Client_L_37,Healthcare
INV01092,C038,165400.0,2024-01-14,2024-01-29,2024-03-15,overdue,46.0,61.0,788,-773,46.0,0.0,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00583,C038,67500.0,2024-01-23,2024-03-23,2024-05-17,overdue,55.0,115.0,779,-719,50.5,6.363961030678928,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00295,C038,12100.0,2024-02-03,2024-03-19,2024-05-29,overdue,71.0,116.0,768,-723,57.333333333333336,12.662279942148386,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00315,C038,32900.0,2024-03-16,2024-03-31,2024-06-15,overdue,76.0,91.0,726,-711,62.0,13.92838827718412,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00444,C038,171900.0,2024-04-15,2024-04-30,2024-05-08,overdue,8.0,23.0,696,-681,51.2,26.994443872767597,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01073,C038,22300.0,2024-07-19,2024-08-18,2024-10-21,overdue,64.0,94.0,601,-571,54.8,27.325811973297338,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00167,C038,73500.0,2024-09-08,2024-09-23,2024-09-25,overdue,2.0,17.0,550,-535,44.2,36.09986149557918,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01086,C038,557500.0,2024-11-17,2024-12-17,2025-01-22,overdue,36.0,66.0,480,-450,37.2,32.851179583083464,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01052,C038,436200.0,2024-12-12,2024-12-27,2024-12-28,overdue,1.0,16.0,455,-440,22.2,27.371518043396865,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00309,C038,42600.0,2025-03-07,2025-03-22,2025-03-19,paid,-3.0,12.0,370,-355,20.0,29.180472922829747,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01003,C038,48000.0,2025-03-15,2025-05-14,2025-06-12,overdue,29.0,89.0,362,-302,13.0,18.069310999592652,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00700,C038,29000.0,2025-03-16,2025-03-31,2025-05-18,overdue,48.0,63.0,361,-346,22.2,22.286767374386084,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00402,C038,236500.0,2025-03-27,2025-05-26,2025-05-23,paid,-3.0,57.0,350,-290,14.4,23.060789231940873,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01103,C038,184000.0,2025-03-29,2025-04-28,2025-04-23,paid,-5.0,25.0,348,-318,13.2,24.066574330386118,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV01194,C038,46200.0,2025-06-08,2025-06-23,2025-06-22,paid,-1.0,14.0,277,-262,13.6,23.74447304111001,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00137,C038,27100.0,2025-07-05,2025-08-04,2025-08-02,paid,-2.0,28.0,250,-220,7.4,22.744230037528204,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00404,C038,231600.0,2025-09-11,2025-10-11,2025-10-11,paid,0.0,30.0,182,-152,-2.2,1.9235384061672218,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00199,C038,206000.0,2025-10-02,2025-11-01,2025-11-07,overdue,6.0,36.0,161,-131,-0.4,4.03732584763731,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00614,C038,270300.0,2025-10-24,2025-11-08,2025-11-06,paid,-2.0,13.0,139,-124,0.2,3.3466401061363493,22.42,76.0,19,150557.89,0.63,36.06,Client_M_38,Education
INV00546,C039,137200.0,2024-04-12,2024-06-11,2024-06-08,paid,-3.0,57.0,699,-639,-3.0,0.0,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00101,C039,37900.0,2024-04-28,2024-06-27,2024-06-26,paid,-1.0,59.0,683,-623,-2.0,1.4142135623730951,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00033,C039,333000.0,2024-06-18,2024-08-02,2024-07-29,paid,-4.0,41.0,632,-587,-2.6666666666666665,1.5275252316519468,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV01001,C039,98900.0,2024-06-21,2024-07-21,2024-07-21,paid,0.0,30.0,629,-599,-2.0,1.8257418583505538,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00434,C039,42800.0,2024-07-25,2024-08-09,2024-08-09,paid,0.0,15.0,595,-580,-1.6,1.816590212458495,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00467,C039,138100.0,2024-08-17,2024-09-01,2024-08-31,paid,-1.0,14.0,572,-557,-1.2,1.6431676725154984,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV01158,C039,38400.0,2024-11-09,2024-12-09,2024-12-07,paid,-2.0,28.0,488,-458,-1.4,1.6733200530681511,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00909,C039,292200.0,2024-11-22,2025-01-06,2025-01-06,paid,0.0,45.0,475,-430,-0.6,0.8944271909999156,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00430,C039,35600.0,2024-12-06,2025-01-05,2025-02-06,overdue,32.0,62.0,461,-431,5.8,14.669696656713798,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00106,C039,82400.0,2025-02-16,2025-04-02,2025-04-01,paid,-1.0,44.0,389,-344,5.6,14.774978849392646,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV01101,C039,19600.0,2025-03-02,2025-04-16,2025-04-16,paid,0.0,45.0,375,-330,5.8,14.669696656713798,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00987,C039,210600.0,2025-04-27,2025-05-27,2025-05-22,paid,-5.0,25.0,319,-289,5.2,15.122830422906949,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00731,C039,33600.0,2025-05-11,2025-06-10,2025-06-19,overdue,9.0,39.0,305,-275,7.0,14.882876066137216,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00594,C039,4282700.0,2025-07-11,2025-09-09,2025-09-08,paid,-1.0,59.0,244,-184,0.4,5.176871642217914,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00698,C039,142000.0,2025-09-19,2025-10-04,2025-09-29,paid,-5.0,10.0,174,-159,-0.4,5.727128425310541,1.2,32.0,15,395000.0,0.13,37.5,Client_N_39,Healthcare
INV00647,C040,18700.0,2024-01-10,2024-02-09,2024-02-10,overdue,1.0,31.0,792,-762,1.0,0.0,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00709,C040,63400.0,2024-02-15,2024-03-01,2024-03-05,overdue,4.0,19.0,756,-741,2.5,2.1213203435596424,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00355,C040,138000.0,2024-03-20,2024-05-04,2024-04-30,paid,-4.0,41.0,722,-677,0.3333333333333333,4.041451884327381,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00800,C040,130700.0,2024-03-21,2024-04-20,2024-04-19,paid,-1.0,29.0,721,-691,0.0,3.366501646120693,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00615,C040,30600.0,2024-04-04,2024-05-04,2024-05-07,overdue,3.0,33.0,707,-677,0.6,3.2093613071762426,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01018,C040,130100.0,2024-04-20,2024-05-05,2024-05-24,overdue,19.0,34.0,691,-676,4.2,8.87130204648675,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00119,C040,53200.0,2024-05-31,2024-06-15,2024-06-15,paid,0.0,15.0,650,-635,3.4,9.071934744033381,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00864,C040,42200.0,2024-07-10,2024-08-24,2024-08-23,paid,-1.0,44.0,610,-565,4.0,8.54400374531753,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00041,C040,41100.0,2024-08-31,2024-10-15,2024-10-14,paid,-1.0,44.0,558,-513,4.0,8.54400374531753,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00154,C040,62400.0,2024-11-14,2024-11-29,2024-11-27,paid,-2.0,13.0,483,-468,3.0,8.972179222463181,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01036,C040,21200.0,2024-11-16,2025-01-15,2025-01-15,paid,0.0,60.0,481,-421,-0.8,0.8366600265340756,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00899,C040,38800.0,2024-12-05,2024-12-20,2024-12-18,paid,-2.0,13.0,462,-447,-1.2,0.8366600265340756,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00950,C040,327000.0,2024-12-11,2025-01-25,2025-01-22,paid,-3.0,42.0,456,-411,-1.6,1.1401754250991378,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00658,C040,149200.0,2024-12-14,2025-02-12,2025-02-10,paid,-2.0,58.0,453,-393,-1.8,1.0954451150103321,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00910,C040,64900.0,2024-12-16,2025-01-15,2025-01-14,paid,-1.0,29.0,451,-421,-1.6,1.1401754250991378,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01176,C040,131000.0,2025-01-02,2025-01-17,2025-01-14,paid,-3.0,12.0,434,-419,-2.2,0.8366600265340753,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00374,C040,17600.0,2025-01-12,2025-02-26,2025-02-27,overdue,1.0,46.0,424,-379,-1.6,1.6733200530681511,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00866,C040,68800.0,2025-02-25,2025-04-26,2025-05-06,overdue,10.0,70.0,380,-320,1.0,5.244044240850758,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01063,C040,102200.0,2025-02-26,2025-03-13,2025-03-13,paid,0.0,15.0,379,-364,1.4,5.029910535983717,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00380,C040,115100.0,2025-03-24,2025-05-23,2025-05-19,paid,-4.0,56.0,353,-293,0.8,5.540758070878027,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00234,C040,136200.0,2025-04-28,2025-05-28,2025-05-27,paid,-1.0,29.0,318,-288,1.2,5.263078946776307,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01015,C040,72300.0,2025-05-31,2025-06-30,2025-07-14,overdue,14.0,44.0,285,-255,3.8,7.758865896508329,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00702,C040,27900.0,2025-07-25,2025-08-24,2025-08-21,paid,-3.0,27.0,230,-200,1.2,7.328028384224504,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01079,C040,101900.0,2025-08-22,2025-10-21,2025-10-20,paid,-1.0,59.0,202,-142,1.0,7.3824115301167,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00617,C040,173300.0,2025-08-24,2025-09-23,2025-09-21,paid,-2.0,28.0,200,-170,1.4,7.092249290598857,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00894,C040,38200.0,2025-08-26,2025-09-25,2025-09-20,paid,-5.0,25.0,198,-168,0.6,7.635443667528429,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV00334,C040,273000.0,2025-09-28,2025-10-13,2025-10-08,paid,-5.0,10.0,165,-150,-3.2,1.788854381999828,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01089,C040,31100.0,2025-10-14,2025-11-28,2025-11-26,paid,-2.0,43.0,149,-104,-3.0,1.870828693386967,0.32,19.0,28,92860.71,0.25,23.81,Client_O_40,Logistics
INV01119,C041,75100.0,2024-01-10,2024-01-25,2024-01-22,paid,-3.0,12.0,792,-777,-3.0,0.0,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00787,C041,43500.0,2024-01-28,2024-03-13,2024-03-09,paid,-4.0,41.0,774,-729,-3.5,0.7071067811865476,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00668,C041,345300.0,2024-03-30,2024-04-29,2024-04-25,paid,-4.0,26.0,712,-682,-3.6666666666666665,0.5773502691896258,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00086,C041,306900.0,2024-04-15,2024-05-30,2024-05-27,paid,-3.0,42.0,696,-651,-3.5,0.5773502691896257,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00308,C041,37600.0,2024-09-28,2024-10-13,2024-10-17,overdue,4.0,19.0,530,-515,-2.0,3.391164991562634,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00185,C041,489500.0,2024-10-30,2024-11-29,2024-11-27,paid,-2.0,28.0,498,-468,-1.8,3.3466401061363023,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV01111,C041,89700.0,2024-11-26,2024-12-11,2024-12-06,paid,-5.0,10.0,471,-456,-2.0,3.5355339059327378,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00559,C041,49300.0,2024-12-04,2025-01-03,2024-12-29,paid,-5.0,25.0,463,-433,-2.2,3.7013511046643495,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00455,C041,123700.0,2025-01-15,2025-03-16,2025-03-12,paid,-4.0,56.0,421,-361,-2.4,3.7815340802378077,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV01041,C041,68800.0,2025-02-14,2025-04-15,2025-04-13,paid,-2.0,58.0,391,-331,-3.6,1.51657508881031,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00134,C041,16600.0,2025-03-06,2025-05-05,2025-05-01,paid,-4.0,56.0,371,-311,-4.0,1.224744871391589,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00432,C041,40500.0,2025-04-20,2025-06-19,2025-06-18,paid,-1.0,59.0,326,-266,-3.2,1.6431676725154984,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00519,C041,135100.0,2025-06-29,2025-08-28,2025-08-26,paid,-2.0,58.0,256,-196,-2.6,1.3416407864998738,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV00941,C041,252100.0,2025-09-30,2025-11-29,,pending,,,163,-103,-2.25,1.2583057392117918,-2.69,4.0,13,140123.08,0.08,44.67,Client_P_41,Logistics
INV01173,C042,94800.0,2024-01-11,2024-02-10,2024-02-06,paid,-4.0,26.0,791,-761,-4.0,0.0,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00872,C042,53400.0,2024-01-27,2024-03-12,2024-03-12,paid,0.0,45.0,775,-730,-2.0,2.8284271247461903,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00943,C042,58400.0,2024-04-13,2024-05-28,2024-05-26,paid,-2.0,43.0,698,-653,-2.0,2.0,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV01189,C042,19500.0,2024-05-01,2024-05-31,2024-05-29,paid,-2.0,28.0,680,-650,-2.0,1.632993161855452,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00060,C042,129500.0,2024-06-10,2024-06-25,2024-06-25,paid,0.0,15.0,640,-625,-1.6,1.6733200530681511,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00690,C042,102900.0,2024-08-02,2024-10-01,2024-09-26,paid,-5.0,55.0,587,-527,-1.8,2.04939015319192,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV01095,C042,141000.0,2024-09-13,2024-10-13,2024-10-08,paid,-5.0,25.0,545,-515,-2.8,2.16794833886788,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00180,C042,42100.0,2024-10-04,2024-11-18,2024-11-18,paid,0.0,45.0,524,-479,-2.4,2.5099800796022267,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV01100,C042,85800.0,2024-10-21,2024-11-05,2024-11-02,paid,-3.0,12.0,507,-492,-2.6,2.5099800796022267,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00481,C042,37800.0,2024-11-06,2024-11-21,2024-11-20,paid,-1.0,14.0,491,-476,-2.8,2.280350850198276,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00438,C042,72100.0,2024-12-05,2025-01-19,2025-01-28,overdue,9.0,54.0,462,-417,0.0,5.385164807134504,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00758,C042,17900.0,2025-01-01,2025-01-16,2025-01-13,paid,-3.0,12.0,435,-420,0.4,4.979959839195493,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV01085,C042,81800.0,2025-02-26,2025-04-12,2025-04-08,paid,-4.0,41.0,379,-334,-0.4,5.366563145999495,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV01061,C042,58600.0,2025-05-25,2025-07-24,2025-07-21,paid,-3.0,57.0,291,-231,-0.4,5.366563145999495,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00791,C042,121300.0,2025-05-26,2025-06-10,2025-06-10,paid,0.0,15.0,290,-275,-0.2,5.357238094391549,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00240,C042,33300.0,2025-07-10,2025-09-08,2025-09-06,paid,-2.0,58.0,245,-185,-2.4,1.51657508881031,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00475,C042,75000.0,2025-07-18,2025-08-17,2025-08-16,paid,-1.0,29.0,237,-207,-2.0,1.5811388300841898,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00879,C042,85600.0,2025-08-29,2025-10-13,2025-10-08,paid,-5.0,40.0,195,-150,-2.2,1.9235384061671343,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00153,C042,202400.0,2025-09-12,2025-09-27,2025-09-26,paid,-1.0,14.0,181,-166,-1.8,1.9235384061671346,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00827,C042,34700.0,2025-09-29,2025-10-29,2025-10-25,paid,-4.0,26.0,164,-134,-2.6,1.816590212458495,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00483,C042,24100.0,2025-10-01,2025-11-15,2025-11-11,paid,-4.0,41.0,162,-117,-3.0,1.8708286933869707,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00036,C042,33300.0,2025-10-27,2025-12-11,2025-12-07,paid,-4.0,41.0,136,-91,-3.6,1.51657508881031,-2.0,9.0,22,72968.18,0.05,31.19,Client_Q_42,Consultancy
INV00186,C043,74400.0,2024-01-15,2024-02-14,2024-03-07,overdue,22.0,52.0,787,-757,22.0,0.0,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV01187,C043,43500.0,2024-03-19,2024-05-03,2024-08-01,overdue,90.0,135.0,723,-678,56.0,48.08326112068523,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00378,C043,100000.0,2024-06-03,2024-06-18,2024-06-16,paid,-2.0,13.0,647,-632,36.666666666666664,47.72141378179542,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00875,C043,26700.0,2024-06-12,2024-06-27,2024-07-03,overdue,6.0,21.0,638,-623,29.0,41.87282332651255,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00407,C043,120200.0,2024-06-13,2024-07-28,2024-07-24,paid,-4.0,41.0,637,-592,22.4,39.1509897703749,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00727,C043,33200.0,2024-07-09,2024-09-07,2024-09-02,paid,-5.0,55.0,611,-551,17.0,41.036569057366385,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00958,C043,35100.0,2024-07-24,2024-08-08,2024-08-23,overdue,15.0,30.0,596,-581,2.0,8.455767262643892,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00697,C043,116600.0,2024-09-11,2024-10-26,2024-11-19,overdue,24.0,69.0,547,-502,7.2,12.437845472588895,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00748,C043,41400.0,2024-09-30,2024-10-15,2024-11-09,overdue,25.0,40.0,528,-513,11.0,14.6799182559032,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00538,C043,105200.0,2024-10-07,2024-11-21,2025-02-19,overdue,90.0,135.0,521,-476,29.8,35.7449297103799,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV01058,C043,147600.0,2024-10-11,2024-10-26,2024-10-22,paid,-4.0,11.0,517,-502,30.0,35.50352095215346,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00333,C043,35300.0,2024-10-12,2024-11-11,2024-11-07,paid,-4.0,26.0,516,-486,26.2,38.40833242930497,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00346,C043,555700.0,2024-10-17,2024-12-16,2024-12-14,paid,-2.0,58.0,511,-451,21.0,40.48456495999432,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00554,C043,127200.0,2024-10-23,2024-11-07,2024-12-23,overdue,46.0,61.0,505,-490,25.2,42.06185920760041,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00276,C043,203600.0,2024-10-29,2024-12-13,2024-12-12,paid,-1.0,44.0,499,-454,7.0,21.840329667841566,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV01143,C043,52600.0,2024-10-29,2024-11-28,2025-01-18,overdue,51.0,81.0,499,-469,18.0,27.919527216627436,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00435,C043,52300.0,2024-11-19,2025-01-03,2024-12-30,paid,-4.0,41.0,478,-433,18.0,27.919527216627436,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00473,C043,14100.0,2024-11-20,2024-12-05,2024-11-30,paid,-5.0,10.0,477,-462,17.4,28.483328457187028,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00747,C043,26500.0,2024-11-27,2025-01-11,2025-01-17,overdue,6.0,51.0,470,-425,9.4,23.649524308112426,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00493,C043,147600.0,2024-12-19,2025-02-17,2025-03-12,overdue,23.0,83.0,448,-388,14.2,23.445681905203788,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00880,C043,78600.0,2025-01-02,2025-01-17,2025-01-15,paid,-2.0,13.0,434,-419,3.6,11.674759098157049,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV01049,C043,43800.0,2025-02-25,2025-04-26,2025-07-12,overdue,77.0,137.0,380,-320,19.8,33.774250546829315,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00197,C043,71400.0,2025-03-15,2025-04-29,2025-04-29,paid,0.0,45.0,362,-317,20.8,32.91959902550455,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00706,C043,42300.0,2025-04-11,2025-05-11,2025-05-09,paid,-2.0,28.0,335,-305,19.2,33.995587949026564,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
INV00224,C043,158000.0,2025-04-18,2025-06-17,2025-06-29,overdue,12.0,72.0,328,-268,17.0,34.044089061098404,18.19,90.0,31,116483.87,0.52,20.53,Client_R_43,Finance
